,id,name,category,size,color,material,price,rating,reviews,new,exclusive,sporty
1986,154869209,Brooks Gloves F-2323,Gloves,S,Оранжевый,Шелк,910823.0,2.28,569441.0,,,no
3134,831222728,Brooks Gloves I-5431,Gloves,L,Зеленый,Нейлон,554489.0,2.41,516973.0,-,no,yes
2970,835912829,Brooks Gloves J-3694,Gloves,XL,Фиолетовый,Кожа,668383.0,2.17,794815.0,-,,no
2838,102049591,Brooks Gloves K-2970,Gloves,L,Красный,Кожа,402275.0,1.42,932819.0,-,no,
1906,721741384,Brooks Gloves L-8604,Gloves,M,Красный,Хлопок,614617.0,2.08,183505.0,,,no
1248,474719522,Brooks Gloves M-3307,Gloves,M,Синий,Кожа,337275.0,1.74,598316.0,-,,
918,293206384,Brooks Gloves M-4946,Gloves,L,Фиолетовый,Шерсть,662845.0,3.58,961633.0,-,no,no
3530,934723773,Brooks Gloves O-5673,Gloves,S,Красный,Шерсть,791521.0,1.23,797866.0,,,
2249,211488294,Brooks Gloves S-8255,Gloves,XL,Желтый,Нейлон,393512.0,3.94,797350.0,,,yes
857,423670067,Brooks Gloves X-8334,Gloves,XXL,Голубой,Лен,884594.0,2.84,671307.0,,,no
3107,123349890,Brooks Handbags H-1603,Handbags,L,Синий,Нейлон,967147.0,4.41,734687.0,,,no
172,590037503,Brooks Handbags I-7316,Handbags,XL,Голубой,Кожа,295099.0,3.03,699670.0,-,no,yes
922,197927167,Brooks Handbags I-9214,Handbags,XXL,Голубой,Кожа,781172.0,2.82,806467.0,,,
2686,734685412,Brooks Handbags M-8480,Handbags,S,Фиолетовый,Полиэстер,364513.0,4.84,956933.0,+,yes,no
2643,524325236,Brooks Handbags N-8666,Handbags,S,Оранжевый,Шерсть,824549.0,2.63,279516.0,-,yes,yes
887,937695163,Brooks Handbags O-1250,Handbags,L,Желтый,Полиэстер,898852.0,1.21,508426.0,+,,yes
17,397596273,Brooks Handbags P-6635,Handbags,M,Желтый,Лен,154601.0,3.03,4496.0,-,,no
1732,320356277,Brooks Handbags Q-6655,Handbags,XXL,Оранжевый,Нейлон,629398.0,1.63,196146.0,,yes,yes
1089,417684892,Brooks Handbags R-8874,Handbags,L,Желтый,Шерсть,940039.0,2.03,953550.0,,,yes
782,651869906,Brooks Handbags U-3017,Handbags,XXL,Зеленый,Кожа,917245.0,4.17,586764.0,,no,yes
1699,337255067,Brooks Handbags V-4397,Handbags,S,Фиолетовый,Шерсть,984159.0,2.98,456640.0,+,yes,
1806,103448418,Brooks Handbags X-4305,Handbags,M,Оранжевый,Хлопок,322650.0,1.21,875234.0,,,yes
1151,499091261,Brooks Handbags Z-5196,Handbags,XXL,Фиолетовый,Нейлон,193487.0,2.97,551234.0,,yes,
2874,278897704,Brooks Hat A-5890,Hat,S,Синий,Вискоза,670350.0,4.54,707462.0,,,
367,260645405,Brooks Hat C-3518,Hat,XXL,Фиолетовый,Лен,807390.0,3.6,685520.0,,no,
391,875702956,Brooks Hat C-7374,Hat,M,Голубой,Лен,713461.0,4.57,840275.0,+,no,
964,150879612,Brooks Hat C-9474,Hat,S,Оранжевый,Шелк,788608.0,2.49,952554.0,,,yes
1003,168999181,Brooks Hat D-9140,Hat,M,Зеленый,Хлопок,573729.0,2.69,15911.0,-,no,yes
242,556053397,Brooks Hat E-3204,Hat,L,Оранжевый,Полиэстер,938661.0,2.56,800395.0,,yes,no
783,874137622,Brooks Hat E-5893,Hat,L,Голубой,Кожа,567592.0,1.99,441387.0,,,no
2801,846194982,Brooks Hat F-7742,Hat,XL,Зеленый,Нейлон,294272.0,2.6,394516.0,,,no
2554,964635107,Brooks Hat H-4403,Hat,M,Желтый,Полиэстер,800105.0,2.7,67200.0,-,,yes
2318,779250551,Brooks Hat J-8083,Hat,S,Красный,Шелк,312079.0,3.48,4269.0,,no,yes
772,506206089,Brooks Hat L-1078,Hat,M,Зеленый,Лен,136392.0,2.33,662126.0,,yes,yes
924,424188891,Brooks Hat L-7639,Hat,M,Оранжевый,Кожа,183611.0,1.65,582306.0,,yes,yes
2591,761915254,Brooks Hat L-8950,Hat,XXL,Голубой,Нейлон,784235.0,1.26,287994.0,+,no,
3378,158191713,Brooks Hat O-8031,Hat,XXL,Фиолетовый,Шерсть,719041.0,4.79,356126.0,,yes,yes
2534,523957847,Brooks Hat R-6389,Hat,M,Оранжевый,Шелк,896772.0,3.79,175576.0,-,no,no
312,835330907,Brooks Hat W-7362,Hat,L,Красный,Лен,336690.0,2.81,258532.0,,no,
1815,563774005,Brooks Hat Z-3739,Hat,M,Фиолетовый,Хлопок,331658.0,4.89,506625.0,,,no
2500,330548126,Brooks Hat Z-3970,Hat,S,Красный,Шелк,855701.0,4.86,820130.0,+,,
1567,843176321,Brooks Hat Z-4590,Hat,L,Оранжевый,Шерсть,726864.0,3.5,937882.0,-,,yes
760,436410187,Brooks Jacket F-3895,Jacket,S,Оранжевый,Полиэстер,291356.0,3.04,225524.0,,,no
2750,970014773,Brooks Jacket G-6210,Jacket,L,Зеленый,Вискоза,200299.0,1.46,432821.0,+,,no
2770,353759103,Brooks Jacket I-6353,Jacket,M,Оранжевый,Вискоза,324145.0,3.67,101731.0,-,,
2827,701861774,Brooks Jacket K-3986,Jacket,XL,Фиолетовый,Лен,887245.0,3.39,600812.0,,,no
528,893263547,Brooks Jacket N-3085,Jacket,M,Голубой,Нейлон,833999.0,4.55,392553.0,-,yes,
1775,359071926,Brooks Jacket P-4148,Jacket,S,Оранжевый,Шелк,607510.0,4.37,471217.0,,yes,no
3302,588338516,Brooks Jacket Q-8280,Jacket,XL,Красный,Вискоза,680509.0,2.98,174250.0,,,no
3196,504694763,Brooks Jacket T-7027,Jacket,XL,Красный,Полиэстер,374505.0,2.22,191121.0,-,no,
2524,615575473,Brooks Jacket T-7291,Jacket,M,Красный,Нейлон,878368.0,4.3,121410.0,,,no
2122,493139341,Brooks Jacket X-3541,Jacket,M,Желтый,Хлопок,116626.0,3.99,699010.0,+,no,no
653,610823306,Brooks Jacket X-6013,Jacket,L,Желтый,Вискоза,666937.0,2.55,780665.0,-,no,
2609,244381005,Brooks Jacket Y-9808,Jacket,L,Фиолетовый,Лен,886305.0,3.28,658108.0,,yes,
2350,159390446,Brooks Jacket Z-8290,Jacket,S,Желтый,Кожа,704777.0,1.75,566773.0,,,yes
2749,268899802,Brooks Jeans B-1251,Jeans,M,Зеленый,Вискоза,443883.0,2.51,433541.0,+,,yes
2036,814930199,Brooks Jeans J-3665,Jeans,S,Красный,Шерсть,441589.0,1.74,562999.0,+,no,
1099,592503524,Brooks Jeans M-1558,Jeans,M,Зеленый,Вискоза,137448.0,1.33,605485.0,,no,no
2214,917463486,Brooks Jeans O-7657,Jeans,XL,Красный,Полиэстер,621656.0,3.42,343255.0,-,,no
840,835780128,Brooks Jeans Q-4610,Jeans,XL,Зеленый,Шелк,375705.0,3.6,26557.0,,,yes
919,806596142,Brooks Jeans U-7487,Jeans,XXL,Желтый,Лен,899877.0,4.28,215926.0,,no,yes
2966,124744002,Brooks Jeans X-8235,Jeans,M,Синий,Шелк,407929.0,2.04,620147.0,,,
663,513223193,Brooks Jeans X-9557,Jeans,XL,Красный,Лен,713592.0,2.66,234509.0,-,,
53,856663889,Brooks Jeans Y-8035,Jeans,XL,Голубой,Шерсть,279766.0,3.7,610009.0,-,yes,
1030,652371584,Brooks Jeans Z-3537,Jeans,XL,Оранжевый,Кожа,648373.0,1.49,893771.0,,,no
3551,537421178,Brooks Pants A-5655,Pants,L,Голубой,Шерсть,196535.0,3.16,83219.0,-,,no
3051,659749248,Brooks Pants D-7363,Pants,XL,Зеленый,Шелк,797447.0,2.27,619854.0,,yes,
957,592175709,Brooks Pants D-7537,Pants,XXL,Фиолетовый,Вискоза,287382.0,1.54,888317.0,,yes,
1536,232875207,Brooks Pants D-9667,Pants,XL,Красный,Полиэстер,625174.0,1.4,759682.0,,no,no
2818,911249082,Brooks Pants F-1609,Pants,S,Фиолетовый,Шелк,681244.0,4.23,480505.0,+,yes,no
3484,961393375,Brooks Pants G-6617,Pants,XL,Фиолетовый,Вискоза,215526.0,4.94,631942.0,,no,no
2387,512141398,Brooks Pants G-8138,Pants,XXL,Красный,Лен,632740.0,3.4,22668.0,+,no,no
3430,241049796,Brooks Pants J-8249,Pants,XL,Оранжевый,Лен,801829.0,3.95,805638.0,,no,yes
1392,772144218,Brooks Pants J-8412,Pants,XL,Зеленый,Нейлон,969739.0,3.76,632666.0,+,yes,yes
1828,531777961,Brooks Pants K-8066,Pants,XL,Голубой,Шерсть,971020.0,1.16,734482.0,,yes,yes
1170,956394091,Brooks Pants K-8440,Pants,XXL,Желтый,Нейлон,710966.0,4.02,112832.0,-,,yes
2217,573566261,Brooks Pants M-6034,Pants,L,Оранжевый,Шерсть,703878.0,4.55,483913.0,-,,no
346,781799120,Brooks Pants M-9371,Pants,S,Фиолетовый,Лен,832238.0,3.31,134740.0,,,no
383,295114187,Brooks Pants P-6651,Pants,L,Синий,Кожа,838950.0,3.39,241228.0,+,yes,
756,952634098,Brooks Pants T-7106,Pants,S,Голубой,Полиэстер,987267.0,3.31,287673.0,-,no,
859,519267726,Brooks Pants U-9141,Pants,XL,Зеленый,Хлопок,854658.0,4.96,438914.0,,no,
2275,460188882,Brooks Pants Y-1023,Pants,XXL,Голубой,Хлопок,467671.0,3.9,557994.0,,yes,no
279,227424463,Brooks Pants Y-4337,Pants,XL,Голубой,Вискоза,571704.0,1.03,405527.0,+,no,yes
1607,884670955,Brooks Pants Y-5076,Pants,XXL,Фиолетовый,Вискоза,425093.0,3.06,11565.0,,,no
2605,447581469,Brooks Pants Z-3997,Pants,L,Синий,Полиэстер,769505.0,1.63,497912.0,,yes,no
1400,147874319,Brooks Shirt F-4469,Shirt,S,Желтый,Нейлон,684904.0,4.54,138095.0,-,,no
3545,556592557,Brooks Shirt G-7175,Shirt,XL,Желтый,Полиэстер,894826.0,3.63,288533.0,-,,no
851,175934851,Brooks Shirt G-8410,Shirt,S,Синий,Полиэстер,553931.0,4.17,458717.0,+,yes,no
3339,566435078,Brooks Shirt H-6438,Shirt,L,Голубой,Шелк,723899.0,4.55,74472.0,-,no,no
113,122992829,Brooks Shirt J-3182,Shirt,XL,Оранжевый,Кожа,621594.0,4.41,824086.0,,no,yes
1850,234106359,Brooks Shirt K-6498,Shirt,M,Синий,Вискоза,217239.0,2.47,260539.0,+,,no
3571,291416099,Brooks Shirt K-7777,Shirt,S,Синий,Нейлон,709639.0,3.53,337669.0,+,yes,
2613,503210495,Brooks Shirt K-8787,Shirt,S,Фиолетовый,Кожа,549996.0,4.52,446080.0,,,
2159,817516436,Brooks Shirt N-5288,Shirt,S,Фиолетовый,Шелк,843827.0,2.98,116591.0,+,,yes
906,504665903,Brooks Shirt P-5917,Shirt,XXL,Красный,Шерсть,441508.0,4.06,67638.0,-,,yes
1351,336128829,Brooks Shirt U-7245,Shirt,M,Оранжевый,Нейлон,738332.0,1.2,672551.0,,,
2720,740609231,Brooks Shirt V-5407,Shirt,XXL,Голубой,Шелк,970320.0,3.4,564725.0,+,no,
3011,374278785,Brooks Shirt W-1881,Shirt,M,Синий,Лен,809807.0,3.01,92615.0,-,,yes
564,510211252,Brooks Shirt Y-6848,Shirt,XXL,Голубой,Вискоза,525461.0,2.82,530412.0,-,,
509,167419235,Brooks Shirt Z-7718,Shirt,L,Желтый,Лен,613648.0,1.39,536290.0,-,no,
3509,881060486,Brooks Shoes E-3458,Shoes,S,Голубой,Лен,465746.0,1.42,525222.0,-,no,
3167,959341626,Brooks Shoes P-7444,Shoes,XL,Зеленый,Кожа,646555.0,2.25,38620.0,,no,no
1672,347687488,Brooks Shoes Q-4030,Shoes,L,Фиолетовый,Шелк,537480.0,1.52,53396.0,+,,yes
2279,188464112,Brooks Shoes Q-5213,Shoes,M,Синий,Кожа,674593.0,4.98,822033.0,,,yes
2875,297853925,Brooks Shoes R-6850,Shoes,M,Оранжевый,Хлопок,649337.0,2.46,396690.0,,yes,yes
1261,614867284,Brooks Shoes S-9653,Shoes,L,Желтый,Хлопок,666670.0,4.82,193050.0,-,yes,yes
227,252714505,Brooks Shoes T-4019,Shoes,L,Желтый,Полиэстер,466857.0,1.93,614799.0,,no,no
1641,259829782,Brooks Shoes U-6670,Shoes,L,Зеленый,Лен,764687.0,4.29,907849.0,-,,
1081,509599391,Brooks Shoes W-3566,Shoes,XL,Оранжевый,Шелк,790453.0,2.41,621098.0,,yes,no
462,403914039,Brooks Shoes W-8205,Shoes,S,Синий,Шелк,737296.0,1.79,608002.0,+,,no
254,414283609,Brooks Skirt A-7474,Skirt,XXL,Фиолетовый,Лен,721259.0,4.15,766460.0,,,no
3195,107834953,Brooks Skirt C-1848,Skirt,L,Красный,Кожа,566095.0,4.04,663775.0,,no,yes
2816,168256484,Brooks Skirt G-9419,Skirt,XL,Зеленый,Хлопок,449316.0,1.59,431884.0,,yes,yes
869,525013465,Brooks Skirt I-1239,Skirt,S,Оранжевый,Шерсть,965748.0,4.07,331248.0,+,no,yes
1428,792301779,Brooks Skirt N-4761,Skirt,XL,Фиолетовый,Вискоза,222716.0,1.03,515330.0,-,no,
1301,952070416,Brooks Skirt Q-3486,Skirt,XL,Синий,Лен,422062.0,3.37,922370.0,+,,
1893,928404140,Brooks Skirt R-1213,Skirt,M,Желтый,Хлопок,957355.0,4.42,372962.0,-,yes,
3271,335605251,Brooks Skirt R-1500,Skirt,XXL,Синий,Лен,985117.0,3.34,283258.0,-,no,
2147,700089861,Brooks Skirt S-7413,Skirt,XL,Фиолетовый,Нейлон,842152.0,3.03,645926.0,-,no,
1951,992943152,Brooks Skirt T-9299,Skirt,M,Зеленый,Вискоза,678610.0,2.63,376543.0,+,yes,
110,422261245,Brooks Skirt Z-4494,Skirt,S,Голубой,Вискоза,622651.0,3.79,977199.0,,no,
465,873368540,Brooks Skirt Z-5451,Skirt,M,Красный,Хлопок,394706.0,1.49,649502.0,-,no,
1338,450254790,Brooks Socks B-9077,Socks,S,Красный,Лен,295973.0,1.16,882563.0,,,
2394,127846849,Brooks Socks D-4492,Socks,L,Зеленый,Полиэстер,222338.0,4.19,167875.0,,,yes
3138,946781908,Brooks Socks D-6854,Socks,S,Синий,Кожа,728974.0,4.84,508783.0,-,,
669,129474099,Brooks Socks F-2390,Socks,XXL,Красный,Хлопок,980010.0,2.6,746051.0,-,,no
1864,714937089,Brooks Socks H-6557,Socks,S,Желтый,Шелк,153883.0,4.82,752583.0,,,yes
3556,253556153,Brooks Socks I-5615,Socks,L,Красный,Шерсть,251953.0,3.53,833561.0,+,no,
313,373893138,Brooks Socks J-6958,Socks,S,Красный,Шерсть,760470.0,3.66,970517.0,,yes,
3459,120044383,Brooks Socks J-9562,Socks,XXL,Зеленый,Полиэстер,427207.0,4.54,330935.0,+,no,no
3474,952390221,Brooks Socks P-2674,Socks,L,Зеленый,Шерсть,919150.0,4.42,18380.0,-,,
1969,509593769,Brooks Socks P-3422,Socks,L,Желтый,Хлопок,161798.0,1.02,255054.0,,yes,
3324,467178155,Brooks Socks Q-1858,Socks,M,Красный,Вискоза,713014.0,2.91,415725.0,+,,no
745,685122769,Brooks Socks Q-3092,Socks,XXL,Голубой,Нейлон,239677.0,3.8,738032.0,+,,
1605,510557626,Brooks Socks R-6981,Socks,M,Зеленый,Шерсть,206738.0,2.71,14873.0,,no,yes
2319,164301530,Brooks Socks S-6437,Socks,S,Зеленый,Шелк,561309.0,4.5,966213.0,-,no,no
2233,513773500,Brooks Socks T-2535,Socks,L,Фиолетовый,Хлопок,791007.0,1.85,583715.0,,yes,yes
2934,387857725,Brooks Socks U-4164,Socks,L,Красный,Полиэстер,422773.0,1.83,659986.0,+,no,no
3070,329966414,Brooks Socks W-4162,Socks,L,Желтый,Хлопок,498294.0,1.66,876793.0,-,,
1017,859127336,Brooks Socks Y-7307,Socks,XL,Синий,Кожа,973694.0,1.74,673172.0,,yes,no
3249,140601132,Brooks Socks Y-8349,Socks,M,Оранжевый,Шелк,997045.0,3.3,682686.0,-,,
1070,704508230,Brooks Socks Y-9852,Socks,XL,Зеленый,Шерсть,338750.0,2.5,779211.0,,,
3568,812082598,Brooks Socks Z-8242,Socks,XL,Синий,Шерсть,188738.0,1.94,532827.0,,,yes
37,782904507,Brooks Sweater B-3070,Sweater,S,Синий,Полиэстер,879971.0,4.48,765167.0,,no,no
1471,695530914,Brooks Sweater C-9920,Sweater,XXL,Зеленый,Шерсть,493314.0,3.51,257502.0,-,,no
904,804166944,Brooks Sweater E-7055,Sweater,M,Оранжевый,Кожа,793815.0,1.27,155732.0,,,
1678,473215931,Brooks Sweater G-6573,Sweater,L,Красный,Лен,291506.0,3.93,664603.0,+,,yes
3438,112483067,Brooks Sweater I-8994,Sweater,L,Зеленый,Шерсть,716327.0,4.38,653791.0,+,no,yes
3539,616236314,Brooks Sweater M-6708,Sweater,XXL,Синий,Нейлон,843315.0,4.6,321192.0,,yes,
2037,714488433,Brooks Sweater O-5406,Sweater,XL,Зеленый,Шерсть,586757.0,1.56,261283.0,+,,
2602,722007595,Brooks Sweater O-8599,Sweater,S,Зеленый,Хлопок,737421.0,2.51,922417.0,-,yes,yes
3364,297812799,Brooks Sweater Q-1079,Sweater,M,Фиолетовый,Полиэстер,238802.0,3.5,361674.0,+,no,no
74,507425115,Brooks Sweater R-9968,Sweater,XL,Синий,Лен,100772.0,1.76,432739.0,-,yes,no
1805,822148562,Brooks Sweater U-2289,Sweater,XXL,Фиолетовый,Лен,645121.0,3.98,620227.0,+,yes,
3355,831248026,Brooks Sweater Y-8355,Sweater,XL,Голубой,Лен,121596.0,1.16,912510.0,-,no,
949,849370911,Brooks T-shirt B-2385,T-shirt,M,Оранжевый,Хлопок,746768.0,4.62,983039.0,+,no,
933,475627920,Brooks T-shirt I-7088,T-shirt,M,Желтый,Шелк,173607.0,1.25,5818.0,+,yes,yes
3527,151827616,Brooks T-shirt L-6478,T-shirt,M,Фиолетовый,Нейлон,265574.0,2.98,620777.0,,no,yes
3564,975069421,Brooks T-shirt N-7183,T-shirt,XXL,Красный,Вискоза,198077.0,3.99,774043.0,,yes,yes
241,687917444,Brooks T-shirt N-9707,T-shirt,L,Зеленый,Хлопок,894908.0,4.57,390010.0,,yes,
2736,819885290,Brooks T-shirt S-5117,T-shirt,XXL,Желтый,Шелк,568211.0,1.35,926694.0,+,no,yes
721,638153626,Brooks T-shirt T-5683,T-shirt,S,Красный,Хлопок,307997.0,3.15,547074.0,+,no,no
1406,970402933,Brooks T-shirt T-5925,T-shirt,XXL,Оранжевый,Вискоза,363985.0,3.21,966608.0,+,no,yes
212,246157329,Brooks T-shirt U-7379,T-shirt,M,Зеленый,Шелк,450839.0,3.26,325083.0,-,no,yes
1273,630559138,Brooks T-shirt U-7881,T-shirt,L,Голубой,Кожа,685957.0,2.14,299247.0,,no,no
426,956835789,Brooks T-shirt W-1562,T-shirt,XXL,Голубой,Кожа,158373.0,3.01,357950.0,-,yes,
3145,656451274,Brooks T-shirt X-1350,T-shirt,S,Фиолетовый,Кожа,885624.0,1.63,724029.0,-,,no
574,196775318,Brooks T-shirt X-7865,T-shirt,XL,Синий,Лен,236721.0,2.6,876839.0,,no,yes
2673,113028257,Brooks Umbrellas A-6521,Umbrellas,XL,Синий,Полиэстер,720954.0,4.37,821771.0,,yes,no
3146,330956533,Brooks Umbrellas A-7964,Umbrellas,M,Красный,Шелк,323370.0,2.63,10822.0,,no,
2870,799391806,Brooks Umbrellas C-1390,Umbrellas,XXL,Желтый,Вискоза,398527.0,2.71,951295.0,-,,no
458,579425797,Brooks Umbrellas E-7685,Umbrellas,M,Красный,Хлопок,618556.0,3.99,391466.0,+,yes,no
2011,121903595,Brooks Umbrellas F-3528,Umbrellas,L,Желтый,Лен,895927.0,1.51,101398.0,,no,
886,975532441,Brooks Umbrellas I-9047,Umbrellas,S,Желтый,Нейлон,372012.0,1.49,417562.0,,no,no
1000,249367355,Brooks Umbrellas I-9324,Umbrellas,L,Синий,Хлопок,755113.0,3.79,295400.0,,,no
909,860727312,Brooks Umbrellas M-4763,Umbrellas,L,Зеленый,Вискоза,402927.0,4.8,610782.0,-,no,
1451,276352334,Brooks Umbrellas M-5761,Umbrellas,XL,Голубой,Вискоза,801525.0,2.9,498351.0,,,yes
980,330856364,Brooks Umbrellas O-4411,Umbrellas,L,Синий,Полиэстер,299715.0,2.75,920392.0,-,no,
2681,554788328,Brooks Umbrellas O-4453,Umbrellas,XL,Синий,Вискоза,314236.0,3.3,372851.0,+,yes,
1798,895884163,Brooks Umbrellas O-8948,Umbrellas,XL,Зеленый,Лен,198862.0,2.82,316309.0,,no,
1251,590422248,Brooks Umbrellas S-5630,Umbrellas,M,Желтый,Полиэстер,565486.0,3.67,488946.0,+,yes,no
2990,744691876,Brooks Umbrellas T-2054,Umbrellas,M,Оранжевый,Полиэстер,113633.0,4.79,641129.0,,yes,yes
3581,224506161,Brooks Umbrellas V-5330,Umbrellas,L,Желтый,Кожа,499226.0,1.55,986019.0,,no,no
245,663934469,Brooks Umbrellas Y-2314,Umbrellas,M,Красный,Нейлон,563924.0,1.45,235060.0,,yes,no
866,437374418,Converse Belts C-8279,Belts,XL,Зеленый,Шелк,625399.0,1.8,443731.0,+,,no
765,981118366,Converse Belts G-8255,Belts,XL,Желтый,Шелк,413981.0,1.53,889814.0,-,no,yes
3591,296458181,Converse Belts G-9403,Belts,M,Синий,Кожа,926571.0,1.56,227738.0,-,yes,
586,851809394,Converse Belts H-1645,Belts,XXL,Оранжевый,Лен,326550.0,4.67,383570.0,-,yes,no
880,181063771,Converse Belts I-2903,Belts,M,Голубой,Лен,244590.0,3.33,656769.0,-,yes,
2877,442377139,Converse Belts N-2151,Belts,XL,Оранжевый,Шерсть,690925.0,1.48,880746.0,,yes,no
1628,458153058,Converse Belts N-5404,Belts,XL,Зеленый,Нейлон,761233.0,2.32,820860.0,-,no,yes
1124,299221310,Converse Belts N-7093,Belts,S,Синий,Лен,386059.0,4.14,547016.0,-,,yes
127,528104783,Converse Belts O-4508,Belts,S,Голубой,Хлопок,615282.0,1.9,274023.0,+,,yes
469,925444322,Converse Belts P-2734,Belts,S,Зеленый,Лен,771507.0,4.98,439791.0,,no,
1197,270338676,Converse Belts S-2405,Belts,XXL,Зеленый,Кожа,379837.0,4.99,75269.0,-,no,no
283,199697684,Converse Belts S-3614,Belts,XXL,Оранжевый,Хлопок,513369.0,1.52,270617.0,,,no
592,661255885,Converse Belts T-1246,Belts,M,Желтый,Полиэстер,888408.0,1.07,37465.0,-,yes,
1887,730402114,Converse Belts T-3663,Belts,XXL,Красный,Полиэстер,986768.0,2.08,160891.0,,,
1165,787716668,Converse Belts T-4410,Belts,S,Фиолетовый,Шерсть,820988.0,2.2,376038.0,-,yes,no
