,id,image,title,price,bonuses,processor,camera,sim,matrix,resolution,acc,ram
1980,28148,/upload/76511.jpg,"5.2"" Plextor 160GB",132251,1322,8x2.5,,2,OLED,1600x1440,4391,5
1982,53886,/upload/358611.png,"6.8"" Hewlett-Packard 240GB",191218,1912,8x1.2,37,3,IPS,1600x1440,,3
1984,28504,/upload/882184.svg,"5.8"" Huawei P 192GB",71835,718,2x3.0,,3,OLED,,,9
1986,89823,/upload/237252.png,"5.3"" Samsung 32GB",128854,1288,6x1.9,74,4,,1920x1366,,
1987,73652,/upload/689458.svg,"7.1"" Lenovo 256GB",308006,3080,6x1.8,,,AMOLED,1280x2160,2933,11
1988,48466,/upload/680909.png,"5.3"" Samsung Note 208GB",142569,1425,8x2.2,,3,IPS,2560x1080,3760,
1990,92257,/upload/717660.svg,"6.4"" Hewlett-Packard 32GB",121685,1216,2x2.6,103,,IPS,1280x1366,,
1991,59772,/upload/627430.jpg,"5.9"" Motorola 80GB",304078,3040,8x1.1,77,,IPS,1600x768,3411,2
1994,57827,/upload/769728.webp,"6.3"" ARM 176GB",142804,1428,6x1.9,106,1,OLED,1920x1440,3922,
1999,78117,/upload/350716.webp,"6.2"" Texas Instruments 64GB",27310,273,6x3.4,,,,,,
2001,67920,/upload/365378.webp,"6.7"" HTC 96GB",268848,2688,8x3.2,,1,,,7601,
2003,80799,/upload/316677.jpeg,"6.1"" Silicon Power 128GB",376725,3767,4x3.3,84,2,OLED,2560x2160,6368,5
2004,38070,/upload/435219.png,"7.3"" Micron 160GB",299647,2996,6x1.9,112,,AMOLED,,,2
2008,67065,/upload/404793.jpg,"5.0"" LG 208GB",223140,2231,8x1.6,108,,OLED,,4968,
2009,29839,/upload/867799.webp,"5.7"" Alcatel 80GB",223516,2235,8x4.9,78,4,OLED,1024x1080,,5
2010,14639,/upload/229625.webp,"6.1"" Alcatel 192GB",244451,2444,6x4.2,,4,OLED,1920x768,4490,14
2011,75878,/upload/320554.jpeg,"6.1"" Plextor 192GB",426125,4261,6x4.6,,,,1600x2160,,
2012,13818,/upload/463273.webp,"5.4"" Acer 240GB",423487,4234,8x4.9,,2,IPS,1024x1440,7754,
2013,79413,/upload/224761.jpeg,"6.9"" iPhone 13 80GB",306994,3069,6x1.6,53,2,OLED,1024x1080,,8
2014,50303,/upload/493850.svg,"6.8"" Hewlett-Packard 32GB",325429,3254,4x1.8,71,2,AMOLED,,,
2016,48649,/upload/769712.webp,"6.3"" ZTE 208GB",306173,3061,6x2.4,,,OLED,1280x1440,,
2017,49267,/upload/471260.png,"5.7"" Nokia 128GB",17915,179,4x2.8,,4,,,4845,6
2019,86633,/upload/873448.jpeg,"5.7"" Transcend 144GB",12746,127,6x1.7,,,,1366x768,,11
2020,92729,/upload/325457.webp,"5.2"" ARM 96GB",353640,3536,8x4.0,18,,OLED,,5544,4
2021,60561,/upload/523007.webp,"5.6"" Apple 224GB",255718,2557,8x1.0,24,3,,,7156,6
2023,50378,/upload/462678.png,"6.2"" Samsung Note 208GB",252024,2520,8x3.7,50,,,1600x1200,2026,11
2024,29815,/upload/397688.svg,"6.7"" Xiaomi Mi 208GB",417768,4177,4x3.7,48,,IPS,,7654,
2028,60951,/upload/979608.jpg,"5.9"" Huawei P 112GB",498909,4989,2x3.9,,,,1280x1080,6307,
2029,82547,/upload/14241.jpg,"5.0"" Xilinx 80GB",215127,2151,2x4.3,70,,,1920x1200,,
2030,52372,/upload/350949.svg,"6.3"" Intel 208GB",182934,1829,6x2.5,80,1,,1280x1080,7990,
2031,60636,/upload/103498.png,"6.2"" PNY 176GB",481594,4815,2x1.5,65,,OLED,1600x1080,5413,9
2032,90124,/upload/57965.svg,"6.5"" AMD 32GB",406897,4068,2x3.5,,4,OLED,,,
2036,26258,/upload/146200.svg,"6.6"" Micron 48GB",230331,2303,2x2.8,41,,OLED,,6441,8
2037,81653,/upload/258184.svg,"5.3"" ADATA 240GB",162213,1622,2x4.8,73,3,,,,13
2038,31507,/upload/140169.png,"5.9"" Broadcom 144GB",154691,1546,4x1.3,38,,OLED,1600x768,2844,
2041,18743,/upload/171014.webp,"7.2"" Intel 224GB",271083,2710,6x5.0,26,1,OLED,1366x1366,,3
2042,25862,/upload/332552.jpg,"5.9"" Intel 96GB",273023,2730,4x4.1,36,,AMOLED,1600x1200,,4
2044,61969,/upload/866290.png,"6.0"" Hewlett-Packard 48GB",320582,3205,8x2.4,76,1,,1600x2160,7967,
2045,24912,/upload/438804.png,"7.3"" IBM 16GB",166442,1664,4x3.2,29,,AMOLED,,,7
2046,30402,/upload/65249.webp,"6.6"" IBM 112GB",239670,2396,2x2.7,,,,1366x768,,7
2047,21103,/upload/56506.png,"6.7"" Fujitsu 80GB",401904,4019,4x2.5,,,AMOLED,2560x1366,4136,
2049,35417,/upload/898523.svg,"5.0"" Toshiba 192GB",449806,4498,8x1.5,,,OLED,1366x1440,,15
2052,79393,/upload/476492.svg,"5.9"" Lenovo 48GB",333423,3334,6x3.1,,3,IPS,1280x2160,4336,
2054,19609,/upload/667520.png,"6.5"" Microsoft 96GB",360954,3609,6x1.7,112,,AMOLED,,3312,16
2055,73282,/upload/98523.png,"5.8"" Toshiba 48GB",248315,2483,2x4.7,75,,AMOLED,,5007,
2057,15406,/upload/873744.png,"5.1"" Motorola 256GB",233269,2332,8x1.2,83,2,IPS,1366x1440,,
2058,64177,/upload/207829.svg,"7.4"" Dell 160GB",21400,214,6x1.4,67,2,AMOLED,,,11
2059,39708,/upload/985502.webp,"6.0"" VIVO 112GB",439093,4390,6x2.6,,3,,2560x768,4248,
2060,52089,/upload/615630.jpg,"5.9"" Micron 128GB",396545,3965,2x1.6,,2,OLED,1280x1440,7154,5
2062,54881,/upload/14597.svg,"5.2"" Kingston 160GB",165890,1658,4x1.4,,1,,,4133,
2063,16934,/upload/899496.jpg,"6.9"" PNY 256GB",70488,704,4x1.1,,1,OLED,1024x1366,3030,
2064,16133,/upload/115053.svg,"7.4"" SanDisk 176GB",105410,1054,6x1.3,48,,,1024x2160,,11
2065,53032,/upload/258288.svg,"7.5"" Blackberry 176GB",226529,2265,2x4.7,112,1,OLED,,6113,11
2066,92638,/upload/459341.svg,"5.2"" Lenovo 80GB",429504,4295,8x1.9,52,4,,,8000,
2068,83108,/upload/254690.webp,"5.9"" LG 240GB",399113,3991,8x1.5,49,,,1366x2160,,
2069,77197,/upload/883835.svg,"5.4"" MSI 96GB",239364,2393,2x3.7,44,1,,1366x1440,,
2072,13715,/upload/575411.jpeg,"5.2"" Seagate 112GB",484510,4845,8x1.1,23,3,,,,15
2073,31157,/upload/747786.png,"7.1"" Google Pixel 240GB",352398,3523,6x1.8,,1,OLED,1280x1366,2167,
2074,69683,/upload/181013.jpg,"6.3"" MSI 144GB",364507,3645,2x3.0,,,AMOLED,1920x1366,2108,13
2075,85832,/upload/409469.jpeg,"5.5"" Google Pixel 224GB",261761,2617,8x3.3,,4,,1024x1080,,9
2076,93970,/upload/138135.jpg,"6.7"" LG 192GB",417949,4179,6x4.0,,4,OLED,,,6
2077,29897,/upload/636207.webp,"6.0"" Kingston 224GB",396206,3962,2x4.9,93,3,,1366x1440,,
2078,73973,/upload/416206.svg,"5.7"" Fujitsu 16GB",230334,2303,6x2.4,,,OLED,2560x2160,2138,
2079,14152,/upload/381430.jpeg,"6.9"" Acer 64GB",246702,2467,8x3.0,,2,OLED,1920x1200,5141,
2080,51597,/upload/877032.svg,"7.1"" ADATA 112GB",272879,2728,4x4.0,59,,,,5186,3
2081,44668,/upload/684367.jpg,"6.0"" Xilinx 64GB",270712,2707,8x1.6,,2,OLED,1280x1366,6172,16
2086,88440,/upload/622639.jpeg,"6.5"" Plextor 144GB",376229,3762,4x4.5,,,IPS,2560x1080,4858,9
2087,69521,/upload/743383.png,"7.5"" Blackberry 64GB",459911,4599,6x4.0,112,4,,2560x768,2657,
2088,24570,/upload/515912.jpg,"5.2"" Lenovo 96GB",261264,2612,8x3.5,94,,IPS,,3138,
2089,71780,/upload/362025.svg,"7.3"" OCZ 208GB",76712,767,4x3.1,,3,AMOLED,1024x1200,3767,7
2091,13534,/upload/769930.webp,"5.9"" iPhone 12 96GB",106820,1068,4x1.9,,1,,,,12
2092,39626,/upload/478806.jpeg,"6.3"" iPhone X 32GB",118746,1187,6x1.3,123,,IPS,,,
2095,10557,/upload/280896.jpg,"5.7"" Microsoft 208GB",105056,1050,4x3.5,39,3,,,,
2096,64131,/upload/569335.svg,"5.6"" Dell 224GB",443816,4438,6x1.8,71,3,,,7965,
2097,89742,/upload/918108.jpeg,"7.4"" Xiaomi Mi 80GB",341992,3419,8x1.8,23,,,2560x1440,4802,15
2100,68865,/upload/411135.jpg,"6.4"" Toshiba 64GB",298798,2987,6x2.4,,2,,,,
2102,80857,/upload/713536.svg,"7.4"" OCZ 256GB",427533,4275,8x3.5,61,3,IPS,1920x1366,7285,
2104,63061,/upload/693337.webp,"6.3"" Toshiba 160GB",201817,2018,4x1.7,46,2,OLED,,5596,2
2106,54072,/upload/846431.webp,"5.1"" PNY 128GB",365961,3659,4x2.6,41,,AMOLED,1280x1366,,
2107,76951,/upload/469768.webp,"6.0"" ZTE 128GB",423920,4239,2x2.1,126,,,,4121,
2108,95604,/upload/862751.jpeg,"5.7"" Seagate 32GB",193825,1938,2x2.9,,2,IPS,2560x1366,,
2111,66959,/upload/113339.jpeg,"5.7"" Corsair 16GB",317385,3173,2x1.6,,1,AMOLED,1280x768,,15
2112,21020,/upload/413658.svg,"5.3"" Seagate 192GB",297047,2970,2x3.4,53,2,IPS,,,15
2113,95806,/upload/276405.png,"5.8"" Seagate 208GB",237956,2379,4x4.3,74,1,AMOLED,1600x1440,,2
2118,19059,/upload/87526.png,"5.0"" Motorola 16GB",440841,4408,4x2.7,103,4,,1600x1366,,
2120,82793,/upload/590266.webp,"7.1"" iPhone X 80GB",461061,4610,8x3.8,,,OLED,,,
2121,57469,/upload/615499.jpg,"6.6"" Acer 96GB",420910,4209,2x4.0,73,3,IPS,1280x1440,6203,
2124,60894,/upload/281250.jpeg,"6.4"" Acer 16GB",65381,653,4x5.0,19,,AMOLED,1024x1440,,5
2125,78086,/upload/636806.jpeg,"5.7"" Acer 240GB",65475,654,4x1.9,,,,1920x768,2038,8
2129,65627,/upload/28426.jpeg,"6.3"" Samsung S21 208GB",242172,2421,8x3.9,,3,OLED,,3780,
2132,37621,/upload/655074.webp,"6.4"" Hewlett-Packard 224GB",191879,1918,6x2.5,,4,AMOLED,,6053,13
2136,27440,/upload/659397.jpeg,"7.5"" Dell 224GB",173419,1734,8x2.1,,2,OLED,,,
2138,78336,/upload/206587.webp,"7.5"" Western Digital 208GB",454696,4546,8x3.2,117,4,OLED,1600x1200,6177,9
2139,56405,/upload/424500.jpeg,"5.9"" Qualcomm 224GB",210925,2109,2x3.6,45,,,1280x1366,2116,13
2141,93455,/upload/793461.svg,"5.0"" OPPO 192GB",320334,3203,4x1.7,,,OLED,1366x1366,,14
2144,76442,/upload/447750.jpg,"7.5"" PNY 80GB",120100,1201,8x2.4,45,,IPS,1600x1200,,
2145,90891,/upload/589051.png,"5.7"" PNY 32GB",153242,1532,4x3.8,45,,OLED,1920x1440,7145,13
2146,56173,/upload/529715.svg,"5.6"" Dell 240GB",235376,2353,8x2.6,93,1,,,4445,
2147,68019,/upload/753059.png,"6.3"" OCZ 128GB",77225,772,8x4.9,,1,IPS,1280x768,,11
2148,91587,/upload/415434.jpg,"6.5"" Samsung 64GB",234711,2347,8x3.7,,,,1600x768,,11
2150,78813,/upload/335217.jpeg,"7.1"" SanDisk 224GB",29217,292,6x1.6,109,,IPS,2560x1200,6528,13
2155,89983,/upload/231010.jpg,"5.4"" Western Digital 208GB",17124,171,8x2.8,,,,1366x2160,3046,
2157,48831,/upload/291778.svg,"7.5"" OPPO 16GB",119071,1190,6x1.3,,3,AMOLED,,3886,12
2159,85177,/upload/71907.jpg,"5.4"" HTC 80GB",79924,799,2x4.1,51,2,OLED,2560x1366,7572,3
2161,15310,/upload/865320.webp,"7.3"" MSI 32GB",123446,1234,2x4.7,123,2,AMOLED,,2075,10
2162,71856,/upload/528538.png,"6.7"" Lenovo 16GB",221471,2214,2x1.9,73,,OLED,,,4
2163,23069,/upload/47693.jpg,"7.1"" HGST 80GB",282390,2823,8x4.2,65,2,,,4396,
2164,67907,/upload/276970.jpeg,"6.6"" Silicon Power 256GB",113536,1135,6x1.7,81,,,2560x1200,7383,16
2165,65888,/upload/239501.jpeg,"7.4"" OCZ 208GB",247745,2477,4x3.1,,2,,,7420,
2166,17081,/upload/893101.svg,"7.5"" Texas Instruments 192GB",39689,396,4x3.2,,4,OLED,,2130,
2167,22070,/upload/612855.jpeg,"7.5"" Google Pixel 48GB",399422,3994,4x4.2,26,4,OLED,1280x1080,3386,
2168,64783,/upload/853558.jpeg,"5.2"" Xilinx 128GB",136432,1364,8x1.8,116,,AMOLED,,5170,
2169,53046,/upload/744797.jpg,"5.4"" HGST 256GB",162824,1628,6x1.4,,,,1024x1080,4193,11
2171,19989,/upload/256952.jpg,"7.2"" iPhone 12 32GB",364230,3642,6x3.4,86,1,AMOLED,1920x768,,10
2172,60375,/upload/456370.jpeg,"7.4"" NVIDIA 32GB",209683,2096,8x1.3,71,,,,,5
2173,60358,/upload/931709.jpeg,"5.1"" Toshiba 128GB",449041,4490,2x1.9,103,4,,,3109,
2174,81245,/upload/64528.webp,"6.1"" Kingston 64GB",494319,4943,4x1.4,,1,OLED,1600x768,,13
2175,85244,/upload/381150.webp,"6.2"" VIVO 176GB",324429,3244,4x2.2,111,2,OLED,1920x1440,7131,
2177,90583,/upload/772630.png,"5.8"" Google Pixel 32GB",87185,871,6x2.7,,2,OLED,,5935,
2179,96239,/upload/133822.jpeg,"7.5"" LaCie 128GB",473197,4731,6x1.2,52,,AMOLED,,,12
2180,81879,/upload/524567.webp,"6.4"" Transcend 240GB",338278,3382,6x2.5,56,1,,,7184,
2181,59636,/upload/812065.png,"7.1"" Hewlett-Packard 160GB",352455,3524,4x3.5,,,,2560x2160,6892,
2183,29126,/upload/220611.webp,"6.1"" HGST 64GB",159516,1595,8x2.0,,2,,1600x768,6497,
2184,70679,/upload/47756.jpeg,"5.4"" OPPO 128GB",471153,4711,2x4.1,,2,OLED,,,3
2188,74416,/upload/620804.jpeg,"6.8"" Motorola 32GB",56822,568,4x2.8,21,4,AMOLED,,,
2191,77461,/upload/97692.webp,"5.0"" NVIDIA 176GB",287900,2879,8x4.3,71,3,,,3235,14
2193,43663,/upload/437067.jpeg,"5.4"" Silicon Power 192GB",179358,1793,6x4.8,37,,OLED,,5775,11
2195,56643,/upload/425838.webp,"6.1"" SanDisk 208GB",436365,4363,2x3.2,111,2,AMOLED,,5770,
2196,40910,/upload/632924.jpeg,"5.7"" Fujitsu 224GB",375591,3755,4x1.3,60,,IPS,,4793,7
2197,43839,/upload/309502.jpg,"5.3"" Seagate 16GB",146156,1461,6x1.6,71,2,AMOLED,1280x1366,2598,
2198,40774,/upload/185290.jpeg,"7.2"" Micron 64GB",52969,529,2x1.6,,3,OLED,,7054,2
2199,98808,/upload/377868.png,"7.4"" SanDisk 128GB",457623,4576,2x4.1,112,1,AMOLED,1600x768,7924,
2200,42863,/upload/240401.jpeg,"6.8"" Google Pixel 256GB",128567,1285,4x2.0,72,4,IPS,,4289,
2201,68005,/upload/273005.png,"6.9"" HGST 192GB",220952,2209,6x3.9,40,2,IPS,1366x2160,4933,
2203,28448,/upload/416799.jpg,"6.4"" MSI 240GB",148622,1486,6x3.4,57,,,1024x2160,,3
2204,29206,/upload/903216.jpeg,"6.3"" VIVO 64GB",461232,4612,8x2.1,52,2,IPS,,,14
2205,22746,/upload/296261.jpg,"7.3"" Fujitsu 64GB",67977,679,8x1.2,,,OLED,1280x768,6635,9
2207,33052,/upload/860523.jpeg,"6.7"" NVIDIA 112GB",203824,2038,8x4.8,50,4,,,,5
2210,64711,/upload/503048.png,"5.3"" iPhone X 176GB",385836,3858,6x3.2,61,4,,1280x768,6116,16
2211,22017,/upload/194425.jpeg,"5.9"" Fujitsu 128GB",120709,1207,6x1.8,113,4,,1920x768,,7
2212,25264,/upload/850358.jpg,"5.0"" ASUS 80GB",212355,2123,8x4.7,70,,IPS,,7974,
2213,96454,/upload/650389.webp,"5.9"" Marvell 96GB",304656,3046,2x4.5,87,4,OLED,,5420,15
2214,37724,/upload/698481.png,"7.1"" Micron 112GB",115621,1156,4x3.3,,,AMOLED,1600x1366,3899,
2215,83891,/upload/450283.jpeg,"5.3"" Micron 112GB",400022,4000,2x5.0,100,,AMOLED,2560x1366,6453,
2221,92298,/upload/803145.svg,"5.8"" SanDisk 32GB",137261,1372,8x4.8,,4,,2560x1200,2316,
2223,92750,/upload/942762.jpg,"5.2"" HTC 96GB",98423,984,4x1.9,,,,2560x1200,,10
2224,98470,/upload/12.png,"7.1"" Kingston 208GB",31302,313,2x2.0,,,AMOLED,1280x1440,2420,8
2225,57616,/upload/197358.svg,"5.3"" Gigabyte 224GB",414555,4145,2x2.6,21,2,,2560x1080,3875,9
2227,26290,/upload/801470.jpg,"6.8"" iPhone 13 128GB",328911,3289,2x1.9,,,AMOLED,1280x768,5658,
2228,66366,/upload/31195.png,"5.9"" Apple 32GB",303190,3031,4x1.3,52,2,,2560x2160,,15
2229,27316,/upload/355639.jpg,"6.6"" SanDisk 240GB",80629,806,2x4.1,125,1,,,,
2230,55481,/upload/25453.png,"5.0"" Fujitsu 160GB",153404,1534,2x2.9,,3,AMOLED,,5112,15
2231,24647,/upload/109203.jpg,"5.6"" Samsung Note 176GB",175878,1758,2x2.7,,3,,1920x768,,6
2236,98465,/upload/12614.svg,"5.6"" Xiaomi Mi 224GB",429643,4296,2x3.2,59,4,AMOLED,,4113,13
2237,98311,/upload/688475.jpg,"5.8"" NVIDIA 144GB",375774,3757,2x3.4,,4,AMOLED,1920x768,3336,3
2238,99424,/upload/836405.svg,"7.5"" ADATA 32GB",103957,1039,4x3.9,,1,AMOLED,1024x2160,3242,2
2243,10826,/upload/249679.jpeg,"5.0"" Qualcomm 48GB",493389,4933,8x1.0,53,2,IPS,1366x1080,,2
2244,55280,/upload/537548.jpg,"7.1"" Xiaomi Mi 128GB",499029,4990,8x2.5,91,4,,,5771,8
2245,25598,/upload/276770.jpeg,"5.1"" Marvell 208GB",59603,596,8x2.4,,,,,,
2249,10550,/upload/127492.png,"5.7"" Intel 16GB",120944,1209,6x1.1,62,,OLED,1280x768,2856,
2250,38113,/upload/780714.jpg,"5.6"" MSI 96GB",96235,962,4x3.2,38,1,,1280x1200,2303,
2251,75540,/upload/862564.jpeg,"6.2"" Nokia 64GB",369794,3697,6x2.2,,,,1366x768,2184,
2253,33109,/upload/574556.jpeg,"5.2"" Nokia 192GB",349053,3490,6x3.4,62,,,1600x768,,15
2254,11682,/upload/668585.png,"7.0"" Motorola 64GB",358452,3584,8x4.8,16,,,1600x1440,5618,
2261,54678,/upload/104321.svg,"6.2"" IBM 224GB",424065,4240,2x3.7,65,,OLED,1600x768,3542,12
2262,57152,/upload/70033.webp,"6.3"" Kingston 128GB",71301,713,6x3.1,,2,,,7578,3
2263,17605,/upload/920450.webp,"5.2"" AMD 240GB",120748,1207,8x3.7,127,,OLED,,,14
2264,89003,/upload/105351.svg,"6.1"" Kingston 64GB",262120,2621,8x3.9,,,AMOLED,1920x1366,7634,10
2265,47537,/upload/520475.svg,"7.4"" Lenovo 128GB",462314,4623,4x1.8,,1,,,,
2266,18559,/upload/565329.jpg,"5.8"" iPhone 13 160GB",43137,431,8x4.3,,3,AMOLED,1920x1200,,10
2267,64313,/upload/539428.webp,"6.9"" Nokia 96GB",227344,2273,8x3.2,110,4,IPS,1024x1440,,16
2268,67269,/upload/842057.png,"5.4"" Marvell 128GB",216062,2160,2x3.0,,2,,1600x2160,4925,
2269,63489,/upload/121709.png,"5.8"" ASUS 144GB",460853,4608,4x4.2,23,,,,2464,
2272,18235,/upload/484731.jpg,"7.2"" ADATA 176GB",189527,1895,4x2.9,109,4,,,,7
2273,39808,/upload/230409.jpeg,"6.7"" Toshiba 240GB",480779,4807,4x2.4,,2,IPS,,,5
2274,40642,/upload/883192.jpeg,"5.9"" Huawei P 80GB",384059,3840,4x4.7,69,1,,,,2
2275,75290,/upload/265371.webp,"6.4"" Xilinx 48GB",165845,1658,2x4.2,35,1,AMOLED,2560x1440,3572,10
2282,94361,/upload/311244.jpeg,"6.6"" HGST 112GB",348569,3485,6x4.7,116,4,,,,
2283,99514,/upload/640768.svg,"7.0"" Xiaomi Mi 32GB",442212,4422,2x2.5,,4,AMOLED,,,10
2286,57715,/upload/124417.jpeg,"6.0"" iPhone X 112GB",316840,3168,6x3.3,104,4,IPS,1024x768,4365,
2287,62015,/upload/571527.png,"6.6"" IBM 80GB",31497,314,2x4.4,83,,,1600x1080,2444,
2288,50408,/upload/837390.webp,"7.4"" Dell 240GB",281952,2819,2x2.2,,2,,,,14
2289,11178,/upload/694076.jpg,"7.0"" Samsung Note 80GB",486871,4868,8x4.7,,3,AMOLED,1280x1080,,15
2290,40061,/upload/512757.png,"6.6"" LaCie 192GB",104846,1048,8x2.9,90,1,AMOLED,1600x1080,3138,9
2291,39258,/upload/13502.jpg,"5.9"" ASUS 32GB",101579,1015,4x3.5,77,1,,1920x1200,4443,16
2297,74053,/upload/732649.webp,"7.4"" Intel 48GB",146671,1466,8x3.4,86,,,,,
2300,33361,/upload/60239.svg,"5.0"" Samsung S21 112GB",81531,815,8x3.4,,1,IPS,1280x2160,6917,
2301,19272,/upload/875197.png,"5.4"" AMD 192GB",50983,509,8x4.4,18,,OLED,1366x1080,5398,3
2302,21778,/upload/377292.png,"6.2"" Acer 32GB",132327,1323,2x1.6,,3,,2560x1200,3010,14
2303,25306,/upload/539664.svg,"5.3"" Huawei P 176GB",315258,3152,8x4.1,39,1,AMOLED,,4342,9
2305,50580,/upload/960410.jpeg,"6.9"" LG 96GB",295452,2954,4x3.2,82,,,1920x2160,2998,12
2306,72580,/upload/571761.jpeg,"7.2"" Lenovo 192GB",23756,237,4x3.0,73,1,IPS,1600x768,6431,
2307,28770,/upload/104119.png,"7.2"" Samsung S21 96GB",449220,4492,2x4.2,45,4,,1366x1200,3324,2
2309,62667,/upload/909700.jpeg,"6.3"" Plextor 256GB",346409,3464,6x1.9,91,,OLED,,,9
2312,18741,/upload/131923.jpg,"6.1"" Broadcom 128GB",58058,580,2x4.7,25,4,IPS,1024x768,5305,5
2316,78244,/upload/872019.jpeg,"7.4"" Intel 176GB",286084,2860,4x3.5,,2,OLED,1920x1200,,10
2317,40768,/upload/365213.jpg,"7.5"" Blackberry 64GB",418156,4181,6x1.8,,3,,1920x1200,,6
2319,13282,/upload/281528.jpeg,"7.5"" Xilinx 48GB",271218,2712,2x3.3,,,AMOLED,,2636,16
2322,73129,/upload/581147.svg,"6.1"" ARM 208GB",18961,189,8x2.2,51,2,AMOLED,,,2
2323,43154,/upload/864468.svg,"5.4"" Texas Instruments 224GB",118286,1182,6x3.1,95,1,OLED,,,7
2324,48345,/upload/540934.png,"6.7"" Silicon Power 48GB",486062,4860,2x5.0,105,1,,,,4
2326,84528,/upload/879248.webp,"7.2"" NVIDIA 192GB",158803,1588,8x3.7,107,1,AMOLED,2560x768,3867,8
2327,72012,/upload/71917.jpg,"5.0"" Samsung S21 96GB",137005,1370,2x3.6,,2,,,6534,3
2328,60113,/upload/56088.png,"6.5"" Microsoft 48GB",129990,1299,4x4.2,,4,OLED,,,13
2329,96020,/upload/967418.jpg,"6.0"" Nokia 96GB",36036,360,6x3.5,61,4,,1920x1200,5559,
2331,30961,/upload/757671.png,"7.2"" Broadcom 176GB",125265,1252,2x2.2,,1,IPS,,4017,
2332,45698,/upload/100689.jpg,"6.7"" Intel 16GB",13317,133,2x2.9,,1,OLED,1600x2160,,14
